Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
PG,Curtin University,Perth,Teaching (OpenUnis),School of Education, , ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-teaching-openunis--om-teach1v1&index_url=http%3A%2F%2Fcourse-pg-master-of-teaching-openunis--om-teach1v1&auth=Le44Ig1iPqJghruioIED7g&profile=_default&rank=7&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Education (OpenUnis),School of Education, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-education-openunis--om-educv1&index_url=http%3A%2F%2Fcourse-pg-master-of-education-openunis--om-educv1&auth=McMq8JATmc2jRpgXWwNRCA&profile=_default&rank=8&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Teaching (OpenUnis CSP),School of Education, , ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-teaching-openunis-csp--ow-teach1v1&index_url=http%3A%2F%2Fcourse-pg-master-of-teaching-openunis-csp--ow-teach1v1&auth=ij42Y9fmg8ssmoejPtHjBg&profile=_default&rank=9&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Secondary Education (OpenUnis),School of Education, , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-secondary-education-major-mteach-openunis--oump-tchsev2&index_url=http%3A%2F%2Fcourse-pg-secondary-education-major-mteach-openunis--oump-tchsev2&auth=WoL2z9kbZmrqGuARtT6i6g&profile=_default&rank=10&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Primary Education (OpenUnis),School of Education, , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-primary-education-major-mteach-openunis--oump-tchpev1&index_url=http%3A%2F%2Fcourse-pg-primary-education-major-mteach-openunis--oump-tchpev1&auth=41n5cnFYwYKpqFXDkg4iXw&profile=_default&rank=11&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Graduate Certificate in Education,School of Education, , ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-education--gc-educv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-education--gc-educv1&auth=kr0V%2FVGGvC5UMkaF2fwzfg&profile=_default&rank=12&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"The Graduate Certificate in Education has been designed to provide a vehicle for postgraduate level students from a variety of disciplines to advance their knowledge and skills in the field of education.
This fully flexible program will enable students to choose course content that aligns to their interests and career development aspirations, in the context of their existing experience. It covers fundamental understandings about learning and teaching in different contexts.
By selecting course content with a specific area of educational focus, students will be well-placed to utilise this Graduate Certificate as the basis for further study in education, including potentially seeking qualification as a school teacher.
Customised programs for cohorts of students are also available.", ,Australia,Yes,Yes,,Yes,Yes,"Specifically, applicants require a Bachelor degree (or equivalent) in any discipline OR a minimum of a Diploma level qualification combined with relevant professional experience."
PG,Curtin University,Perth,Early Childhood Education (OpenUnis),School of Education, , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-early-childhood-education-major-mteach-openunis--oump-tchecv1&index_url=http%3A%2F%2Fcourse-pg-early-childhood-education-major-mteach-openunis--oump-tchecv1&auth=LPJFhsf%2Bn%2BBi9MpoFItUiA&profile=_default&rank=13&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Higher Education Innovative Learning and Teaching (OpenUnis),School of Education, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-higher-education-innovative-learning-and-teaching-openunis--oc-edhev1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-higher-education-innovative-learning-and-teaching-openunis--oc-edhev1&auth=0kiJ4uxFOZGdZFV3KsrhpA&profile=_default&rank=14&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+education+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"At Curtin, we understand that everyone’s study journey has been different.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Global Subsea Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","56,700", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-global-subsea-engineering--mc-gssengv1&index_url=http%3A%2F%2Fcourse-pg-master-of-science-global-subsea-engineering--mc-gssengv1&auth=G5xcdKBi8Y49bQv3%2Bzyq2g&profile=_default&rank=1&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Take your subsea engineering career around the world, with this degree taught jointly by Curtin University and the University of Aberdeen.","apply subsea engineering knowledge to field developments at a recognised international level; extend the boundaries through research to improve the safety, environmental and economic sustainability for offshore operations, critically analyse a subsea engineering problem and apply sound engineering principles to determine alternative solutions; utilise intellectual questioning independent and creative thinking to select optimal solutions, identify, research and inquire into discipline problems; source and evaluate data using appropriate technologies; synthesise and analyse data with a dispassionate perspective, communicate effectively in a variety of contexts; develop the capacity to use informed argument and reasoning and utilise a wide range of oral and written communication styles, implement, evaluate and adapt appropriate technologies for specific subsea contexts; oversee continual design and operational improvement of subsea systems, appreciate the need for, and develop, a lifelong learning skills strategy; be open to furthering personal development and self-reflection beyond graduation, recognise the global nature of the oil and gas industry and apply global standard practices and skills for acceptable engineering outcomes regardless of discipline or geographical location, exhibit awareness and appreciation of social and cultural diversity; identify cultural perspectives and practices affected by oil and gas developments and production operations, employ professional behaviours in all areas of engineering design as a practicing subsea engineer; participate independently or collaboratively adopting a leadership role when required, demonstrating ethical behaviour at all times",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Mining,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","75,600", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-engineering-science-mining--mc-miningv3&index_url=http%3A%2F%2Fcourse-pg-master-of-engineering-science-mining--mc-miningv3&auth=DiK0E%2FO0866EwqxhkRH5kQ&profile=_default&rank=2&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Learn to design, operate and manage a mining operation, and improve your mining engineering knowledge.","apply scientific, engineering ,technological and management principles to mine development, plan and manage mining projects or mine geotechnical engineering projects extending the knowledge base through research, think critically and creatively to generate innovative solutions and apply logical and rational processes to analyse mine design, operational planning and management systems and processes or mine geotechnical design and develop suitable engineering processes and solutions, access, evaluate and synthesise mine planning and design or geotechnical engineering information from multiple sources, communicate in ways appropriate to the discipline of mining engineering, using the written word and oral presentations, apply information technologies and mining software tools to generate engineered solutions to mining and design problems and continuum and discontinuum modelling/software tools to generate engineered solutions to geotechnical design problems, demonstrate responsibility and self-learning and team-skills by applying critical reflection, evaluation  and proactive managing and working in teams, identify the constraints and impacts of mine design and management decisions  and geotechnical systems in the global environment and identify and apply local and best practice ethical and regulatory standards to design and management processes, demonstrate respect for cultural diversity in professional life and in the implementation of projects in a culturally diverse environment, work in accordance with professional standards and demonstrate responsibility towards the broader community.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Food Science and Technology,School of Molecular and Life Sciences (MLS),"37,200", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-food-science-and-technology--gd-foodstv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-food-science-and-technology--gd-foodstv1&auth=wzUA0HCGMZYmivVvqVAYwg&profile=_default&rank=3&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Broaden your knowledge of food science and increase your professional status in the industry., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Corrosion Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","37,800", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-corrosion-engineering--mc-crengrv1&index_url=http%3A%2F%2Fcourse-pg-master-of-science-corrosion-engineering--mc-crengrv1&auth=OBe5v6G9D0%2FvrTvGLnjHgA&profile=_default&rank=4&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Expand your corrosion engineering skillset and apply suitable technologies to test and prevent corrosion.,"Corrosion and material engineers are primarily employed in the petroleum and mining industry but opportunities also exist in automotive, nuclear energy and transportation industries.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Corrosion Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","37,800", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-corrosion-engineering--gd-crengrv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-corrosion-engineering--gd-crengrv2&auth=aXwlGE1LxY6iB7NPzmIJaA&profile=_default&rank=5&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Specialise your engineering career, learning to combat the naturally occurring process of corrosion.","Corrosion engineers will continue to be in demand because corrosion of structural steel is largely inevitable. Opportunities may exist in evaluating the cost of corrosion to a business, optimising design and materials to prevent corrosion, and researching industry practices to treat corrosion. ",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Corrosion Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","18,900", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-corrosion-engineering--gc-crengrv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-corrosion-engineering--gc-crengrv2&auth=3%2BhjI2iQp0s4ZEkRusC4wQ&profile=_default&rank=6&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Specialise your engineering career, learning to combat the naturally occurring process of corrosion.","Corrosion engineers will continue to be in demand because corrosion of structural steel is largely inevitable. Opportunities may exist in evaluating the cost of corrosion to a business, optimising design and materials to prevent corrosion, and researching industry practices to treat corrosion. ",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Mining,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","37,800", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-mining--gd-miningv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-mining--gd-miningv2&auth=dc%2BXZGw9dVq6uCilKQkSJA&profile=_default&rank=7&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,New to mining? This course teaches you how to extract minerals safely and efficiently.,"Graduates may be employed as underground and/or open pit mining engineers or quarry managers, or hold other senior management positions once the necessary experience is gained.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Engineering Management,"Faculty of Business and Law, School of Civil and Mechanical Engineering","54,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-engineering-management--mc-engrmgv1&index_url=http%3A%2F%2Fcourse-pg-master-of-engineering-management--mc-engrmgv1&auth=3N7tyDuLDF23mglNQcdjmA&profile=_default&rank=8&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Combine your engineering knowledge with management skills, and learn optimal ways to lead teams of engineering specialists.","In Australia, it is expected there will be 2,600 job openings for engineering managers each year, until 2023.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Food Science and Technology,School of Molecular and Life Sciences (MLS),"18,500", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-food-science-and-technology--gc-foodstv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-food-science-and-technology--gc-foodstv1&auth=JY6DNbS0EhZ3Bsqu8SfKag&profile=_default&rank=9&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Produce, preserve and distribute safe and healthy food.",Industries,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,"Mineral and Energy Economics, Business Administration","Faculty of Business and Law, WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","74,400", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-minerals-and-energy-economics-master-of-business-administration--mm-mecbadv2&index_url=http%3A%2F%2Fcourse-pg-master-of-science-minerals-and-energy-economics-master-of-business-administration--mm-mecbadv2&auth=6kBRihB1BfpC4BXss8ND9A&profile=_default&rank=10&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Advance your understanding of resource management and business in this combination of the Master of Science and MBA., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Subsea Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-subsea-engineering-major-m-proeng--mjrp-ssengv1&index_url=http%3A%2F%2Fcourse-pg-subsea-engineering-major-m-proeng--mjrp-ssengv1&auth=2J%2BzAD8BA3CaWL7xrq8EEw&profile=_default&rank=11&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Learn to design, develop and operate subsea production systems and infrastructure, for oil and gas resource development.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,"Electrical Engineering, Emerging Power Systems","School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-emerging-power-systems-major-m-proeng--mjrp-epwrsv1&index_url=http%3A%2F%2Fcourse-pg-emerging-power-systems-major-m-proeng--mjrp-epwrsv1&auth=v4UdkuClJPNQMKeRQmcGMA&profile=_default&rank=12&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Address challenges in the generation, transmission and distribution of electricity, and learn about smart grids.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,"Electrical Engineering, Embedded Systems","School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-embedded-systems-engineering-major-m-proeng--mjrp-embsyv1&index_url=http%3A%2F%2Fcourse-pg-embedded-systems-engineering-major-m-proeng--mjrp-embsyv1&auth=3nxAn4JlQCcvzQP4c4ja9w&profile=_default&rank=13&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Study intermediate and advanced topics in embedded systems, field-programmable gate arrays and embedded software engineering.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Petroleum Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-petroleum-engineering-major-m-proeng--mjrp-peengv1&index_url=http%3A%2F%2Fcourse-pg-petroleum-engineering-major-m-proeng--mjrp-peengv1&auth=UzicPSPQh7W0%2BTQD6CXEQg&profile=_default&rank=14&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Improve your understanding of oil and gas exploration, drilling, operation and technical knowledge.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Chemical Engineering,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","72,600", ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-chemical-engineering-major-m-proeng--mjrp-chengv1&index_url=http%3A%2F%2Fcourse-pg-chemical-engineering-major-m-proeng--mjrp-chengv1&auth=yQKineLSx0FcGexwNcW8Mw&profile=_default&rank=15&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Learn about technological advances in automation, and data management in the chemical process industry.",Jobs,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Professional Engineering,Faculty of Science and Engineering,"36,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.0",,,IELTS band: 6.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-professional-engineering--gd-proengv3&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-professional-engineering--gd-proengv3&auth=SYxZTEY99K6Ldw%2BUJ6PJtg&profile=_default&rank=16&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+engineering-and-mining+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Designed for graduates with an engineering, science or technology degree, this course will help you specialise in a new discipline.", ,Australia,Yes,Yes,,Yes,Yes,Applicants require a Bachelor degree or equivalent from a relevant science or engineering discipline for entry into the course.
