Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
CERTIII,TAFE SA,Online,Certificate III in Business Administration (Medical),Business and Marketing,"$1,696 -
                          $3,795",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00783.aspx?S=AWD&Y=2021,English,A,"This course provides skills that support the effective functioning of medical administrative environment such as general practitioners surgery, medical centre, hospital or allied health practitioners (eg physiotherapy, podiatry, optometry).","Job roles may include Medical Receptionist, Medical Records Clerk, Medical Secretary, Medical Administration Officer.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTIII,TAFE SA,Online,Certificate III in Health Administration,Business and Marketing,"$2,243 -
                          $2,846",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00841.aspx?S=AWD&Y=2021,English,A,"This course provides the skills to combine communication, customer service and technical skills to work independently in health or community services. It includes understanding the role and responsibility of a ward/admissions clerk, developing/refining customer service, working with patients and other health care workers from diverse backgrounds and patient record management.","Ward clerk, admissions clerk, administration clerk, medical/allied health receptionist.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
CERTI,TAFE SA,Online,Certificate IV in Health Administration,Business and Marketing,"$3,518 -
                          $4,322",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00842.aspx?S=AWD&Y=2021,English,A,This course provides skills required to work in senior/supervisor role within health administration.,"Administration supervisor, senior clerk, clinical services team leader, practice supervisor/manager.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
CERTI,TAFE SA,Online,Certificate IV in Recordkeeping,Business and Marketing,"$1,508 -
                          $2,010",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00779.aspx?S=AWD&Y=2021,English,A,"Recordkeeping supervisors apply well-developed recordkeeping skills and a broad knowledge base in a wide variety of contexts. They apply solutions to a defined range of unpredictable problems, and analyse and evaluate information from a variety of sources. They may provide leadership and guidance to others with some limited responsibility for the output of others.","Medical records officer, records and information officer/clerk, administration officer, assistant records clerk, assistant registry officer.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Normal,No
,TAFE SA,,Advanced Excel 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T812731306.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Advanced Word 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T486234040.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Beginners Access 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T262280616.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Beginners Excel 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T870820813.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Beginners Word 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T899189287.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Infection Control for Administrative Staff and Carers,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T640260771.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Intermediate Excel 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T951147967.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Intermediate MYOB AccountRight 2018 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T950191375.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Intermediate Word 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T951226909.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Managing Customer Behaviour,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T485911431.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Medical Terminology for Administrative Staff,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T684999490.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Plan and Chair Effective Meetings,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T866401695.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Plan and Organise Effective Minute Taking,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T004043328.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Prepare Government Job Applications,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T206946240.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Publisher 2016 for Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T239083724.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,"Word, Excel and Outlook 2016 for Business",Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T951032198.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,,Certificate III in Business,Business and Marketing,,,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00762.aspx?S=APP&Y=2021,English,A,This qualification can provide skills that will enable you to provide support for the effective functioning of a business in a range of industry areas.,"Administration/clerical assistant, Data entry operator, Information desk clerk, Receptionist, Personal assistant, Executive officer.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Business Administration,Business and Marketing,,,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00780.aspx?S=APP&Y=2021,English,A,"Pursue a career across a range of industries and businesses with this course. It is designed to provide the skills and knowledge needed to provide support for the effective functioning of business including the use of databases and spreadsheets, production of desktop publications, customer service, online transactions and delivery of electronic presentations.","Accounts Receivable Clerk, Accounts Payable Clerk, Data Entry Operator, Personal Assistant, Receptionist, Office Administration Assistant, Office Administrator, Word Processing Operator.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Normal,No
CERTIII,TAFE SA,,Certificate III in Business Administration (Medical),Business and Marketing,,,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00783.aspx?S=APP&Y=2021,English,A,"This course provides skills that support the effective functioning of medical administrative environment such as general practitioners surgery, medical centre, hospital or allied health practitioners (eg physiotherapy, podiatry, optometry).","Job roles may include Medical Receptionist, Medical Records Clerk, Medical Secretary, Medical Administration Officer.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Customer Engagement,Business and Marketing,,,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00776.aspx?S=APP&Y=2021,English,A,"Throughout this course you will be trained to work with multiple communication channels, provide exceptional customer service, deliver technical advice, work in a team, adhere to Key Performance Indicators (KPIs) and capture essential data needed to grow a business.","Call/contact centre agent, customer service representative, senior customer service 
representative.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



This course has more than one intake each Semester and you will commence at the next available intake.


",Normal,No
CERTIII,TAFE SA,,Certificate III in Health Administration,Business and Marketing,,,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00841.aspx?S=APP&Y=2021,English,A,"This course provides the skills to combine communication, customer service and technical skills to work independently in health or community services. It includes understanding the role and responsibility of a ward/admissions clerk, developing/refining customer service, working with patients and other health care workers from diverse backgrounds and patient record management.","Ward clerk, admissions clerk, administration clerk, medical/allied health receptionist.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTI,TAFE SA,,Certificate IV in Business Administration,Business and Marketing,,,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00784.aspx?S=APP&Y=2021,English,A,"Through this course you will learn to use well-developed administrative skills as well as develop broad knowledge in a variety of administrative contexts, apply solutions to unpredictable problems, analyse and evaluate information from a variety of sources and provide leadership and guidance to others.","Project manager, personal assistant, administration supervisor, customer service supervisor.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Normal,No
CERTI,TAFE SA,,Certificate IV in Health Administration,Business and Marketing,,,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00842.aspx?S=APP&Y=2021,English,A,This course provides skills required to work in senior/supervisor role within health administration.,"Administration supervisor, senior clerk, clinical services team leader, practice supervisor/manager.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00762.aspx?S=INT&Y=2021,English,A,This qualification can provide skills that will enable you to provide support for the effective functioning of a business in a range of industry areas.,"Administration/clerical assistant, Data entry operator, Information desk clerk, Receptionist, Personal assistant, Executive officer.",Australia,Yes,Yes,,Yes,Yes,,Apprenticeships & Traineeships,No
,TAFE SA,,Pathways to Business and Administration,,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/vet/vet_T105100340.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,Online,Certificate III in Financial Services,Business and Marketing,"$706 -
                          $1,764",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00721.aspx?S=AWD&Y=2021,English,A,"Aspiring to work in the financial industry – such as business services, banking, credit management and insurance? This could be your first step. This course will empower you with the administrative, analytical, and communications skills you need for entry-level work within financial services. You can choose to kick off your career or continue to further study. You’ll be taught how to utilise business technology, participate in work safety practices, and work effectively. Depending on your desired job outcomes, you’ll be able to choose from 9 elective units, including how to produce spreadsheets, administer financial accounts, process payment documentation, and more. If you want a role that includes building good relationships, facilitating communication within your team, planning and prioritising tasks, and documenting information, then you’re in the right career pathway.","Did you know that there are likely to be around 182,000 job openings in general administrative and clerical occupations over the next 5 years? According to the Australian Government’s Job Outlook portal, unemployment is below the national average, while the median salary is $1,073 per week before tax.  
Potential job opportunities include Customer Services Officer, Administration Officer, Clerical Officer, Data Entry Operator, Information Desk Clerk, Office Junior, Accounts Payable Officer, Accounts Receivable Officer and Receptionist.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
,TAFE SA,,Advanced Financial Reporting,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T237837199.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Financial Calculations and Spreadsheets,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T102712503.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Financial Services Skills,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T791201148.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Financial Statistics,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T238043292.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Intermediate Financial Services,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T237495041.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Internal Control System,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T237879595.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,,Certificate III in Financial Services,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00721.aspx?S=APP&Y=2021,English,A,"Aspiring to work in the financial industry – such as business services, banking, credit management and insurance? This could be your first step. This course will empower you with the administrative, analytical, and communications skills you need for entry-level work within financial services. You can choose to kick off your career or continue to further study. You’ll be taught how to utilise business technology, participate in work safety practices, and work effectively. Depending on your desired job outcomes, you’ll be able to choose from 9 elective units, including how to produce spreadsheets, administer financial accounts, process payment documentation, and more. If you want a role that includes building good relationships, facilitating communication within your team, planning and prioritising tasks, and documenting information, then you’re in the right career pathway.","Did you know that there are likely to be around 182,000 job openings in general administrative and clerical occupations over the next 5 years? According to the Australian Government’s Job Outlook portal, unemployment is below the national average, while the median salary is $1,073 per week before tax.  
Potential job opportunities include Customer Services Officer, Administration Officer, Clerical Officer, Data Entry Operator, Information Desk Clerk, Office Junior, Accounts Payable Officer, Accounts Receivable Officer and Receptionist.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
DIP,TAFE SA,Online,Diploma of Human Resources Management,Business and Marketing,"$4,671",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01127.aspx?S=AWD&Y=2021,English,A,This course provides the skill and knowledge to individuals who possess a sound theoretical knowledge base in human resources management and demonstrate a range of managerial skills to ensure that human resources functions are effectively conducted in an organisation or business area.,"Human resources adviser, human resources and change manager, human resources consultant, human resources manager, senior human resources officer.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Apprenticeships & Traineeships,No
BA,TAFE SA,Online,Diploma of Human Resources Management/ Bachelor of Business (Human Resource Management) - Flinders Uni Pathway,Business and Marketing,"$4,752 -
                          $5,016",,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_DP00025.aspx?S=AWD&Y=2021,English,A,This course provides the skill and knowledge to individuals who possess a sound theoretical knowledge base in human resources management and demonstrate a range of managerial skills to ensure that human resources functions are effectively conducted in an organisation or business area.,"Human resources adviser, human resources and change manager, human resources consultant, human resources manager, senior human resources officer.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Normal,No
DIP,TAFE SA,Online,Diploma of Practice Management,Business and Marketing,"$6,267 -
                          $7,173",,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00878.aspx?S=AWD&Y=2021,English,A,This course would suit employees who undertake a range of functions requiring application of knowledge and skills to achieve results in line with the organisation/business's goals and strategic direction. These workers manage the operations and promotion of professional practices in the health sector.,"Workers with this qualification manage the operations and promotion of professional practices in the health sector. Occupational titles for these workers may include Practice Manager, Program Manager, Service Manager.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training or VET Student Loans will be required to demonstrate satisfactory reading, writing and numeracy skills",Apprenticeships & Traineeships,No
ADIP,TAFE SA,Online,Advanced Diploma of Leadership and Management,Business and Marketing,"$5,472 -
                          $6,080",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00805.aspx?S=AWD&Y=2021,English,A,This course reflects the role of strategic leaders who use initiative and judgement to plan and implement a range of leadership and management functions across an organisation.,This course is a highly sought after qualification reflecting the role of individuals who have senior managerial responsibilities. These professionals may oversee the work of others or have specialised roles where they do not supervise others but provide strategic leadership.,Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Normal,No
ADIP,TAFE SA,Online,Advanced Diploma of Management (Human Resources),Business and Marketing,"$5,088",,AUD,Year,18,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00790.aspx?S=AWD&Y=2021,English,A,"This course reflects the role of individuals who provide leadership and strategic direction in the human resources activities of an organisation. Typically these individuals analyse, design and execute judgements using wide ranging technical, creative, conceptual or managerial competencies. This professional knowledge base may be highly specialised or broad within the human resources field.","On successful completion of this course the participant will have the skills and knowledge required for roles such as Human Resources Director, Human Resources Strategist and National, Regional or Global Human Resources Manager.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Normal,No
ADIP,TAFE SA,Online,Advanced Diploma of Management (Human Resources)/Bachelor of Business - Flinders Uni Pathway,Business and Marketing,"$5,170",,AUD,Year,36,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_DP00004.aspx?S=AWD&Y=2021,English,A,"This course reflects the role of individuals who provide leadership and strategic direction in the human resources activities of an organisation. Typically these individuals analyse, design and execute judgements using wide ranging technical, creative, conceptual or managerial competencies. This professional knowledge base may be highly specialised or broad within the human resources field.","On successful completion of this course the participant will have the skills and knowledge required for roles such as Human Resources Director, Human Resources Strategist and National, Regional or Global Human Resources Manager.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access VET Student Loans are required to demonstrate satisfactory reading, writing and numeracy skills, or provide evidence of successful completion of SACE Stage 2 or equivalent Australian Year 12 certificate, or completion of Certificate IV or above",Normal,No
,TAFE SA,,Contractor's Licensing Unit - Establish Legal and Risk Management Requirements for Small Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T540551813.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Contractor's Licensing Unit - Plan Small Business Finances,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T103211161.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Labour Hire Licensing Unit - Establish Legal and Risk Management Requirements for Small Business,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T558834906.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Labour Hire Licensing Unit - Manage Remuneration and Employee Benefits,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T533748868.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Run Your Small Business - Financial Planning and Xero for Farms and Rural Businesses,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T622588518.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,TAFE SA,,Diploma of Human Resources Management,Business and Marketing,,,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01127.aspx?S=APP&Y=2021,English,A,This course provides the skill and knowledge to individuals who possess a sound theoretical knowledge base in human resources management and demonstrate a range of managerial skills to ensure that human resources functions are effectively conducted in an organisation or business area.,"Human resources adviser, human resources and change manager, human resources consultant, human resources manager, senior human resources officer.",Australia,Yes,Yes,,Yes,Yes,"

How to Apply



Apprenticeships/Traineeships
 Find out how to apply for
                        
                          Apprenticeships & Traineeships.

Note: You must be an Australian Resident to apply for this course. For International Students
                  please visit
                  International Courses.
                

",Apprenticeships & Traineeships,No
DIP,TAFE SA,,Diploma of Practice Management,Business and Marketing,,,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00878.aspx?S=APP&Y=2021,English,A,This course would suit employees who undertake a range of functions requiring application of knowledge and skills to achieve results in line with the organisation/business's goals and strategic direction. These workers manage the operations and promotion of professional practices in the health sector.,"Workers with this qualification manage the operations and promotion of professional practices in the health sector. Occupational titles for these workers may include Practice Manager, Program Manager, Service Manager.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTII,TAFE SA,Adelaide City,Certificate II in Retail Services,Business and Marketing,"$1,496 -
                          $1,710",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00921.aspx?S=AWD&Y=2021,English,A,"Gain the skills and knowledge to be competent in a range of activities and functions requiring basic retail operational knowledge and practical skills. Work would be undertaken in various retail store settings, such as specialty stores, supermarkets, department stores and retail outlets.","Retail is one of the largest employment sectors in Australia with many opportunities for graduates. These roles include merchandising, buying, selling, marketing and styling and can be in a diverse range of businesses including fashion, footwear and accessories. Possible job roles include: Sales Assistant, Customer Service Assistant.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Retail,Business and Marketing,"$1,829 -
                          $2,019",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00922.aspx?S=AWD&Y=2021,English,A,"This qualification reflects the role of individuals who have the primary responsibility of engaging the retail customer, maintaining daily store operations and delivering on organisational expectations.
This course is delivered across the state and has a blended learning approach. 
See important information below for delivery locations and information about the blended learning approach and workshop locations.","Frontline sales assistant, customer service representative, retail supervisor, team leader, senior sales assistant.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
,TAFE SA,,Customer Service Skills 1,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T635601441.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Customer Service Skills 2 - Building Customer Service Relations,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T635696896.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Customer Service Skills 3 - Retail Register and Security Training,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T635777452.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Customer Service Skills 4 - Visual Merchandising Training,Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T635852193.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,HLTSS00065 - Infection control Skill Set (Retail),Business and Marketing,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T636535021.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,TAFE SA,,Certificate II in Retail Services,Business and Marketing,,,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00921.aspx?S=APP&Y=2021,English,A,"Gain the skills and knowledge to be competent in a range of activities and functions requiring basic retail operational knowledge and practical skills. Work would be undertaken in various retail store settings, such as specialty stores, supermarkets, department stores and retail outlets.","Retail is one of the largest employment sectors in Australia with many opportunities for graduates. These roles include merchandising, buying, selling, marketing and styling and can be in a diverse range of businesses including fashion, footwear and accessories. Possible job roles include: Sales Assistant, Customer Service Assistant.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Adelaide City Campus has more than one intake each Semester and you will commence at the next available intake.
Student course costs may be lower, depending upon eligibility.


",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Retail,Business and Marketing,,,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00922.aspx?S=APP&Y=2021,English,A,"This qualification reflects the role of individuals who have the primary responsibility of engaging the retail customer, maintaining daily store operations and delivering on organisational expectations.
This course is delivered across the state and has a blended learning approach. 
See important information below for delivery locations and information about the blended learning approach and workshop locations.","Frontline sales assistant, customer service representative, retail supervisor, team leader, senior sales assistant.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Adelaide City Campus has more than one intake each Semester and you will commence at the next available intake.
Student course costs may be lower, depending upon eligibility.


",Apprenticeships & Traineeships,No
,TAFE SA,,Customer Service Workshop,,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/vet/vet_T518134036.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
